session_id,participant__id_in_session,participant__code,page_index,app_name,page_name,time_stamp,seconds_on_page,subsession_pk,auto_submitted
1,1,rcdcnycy,664,hotellingmarkup_2p_100t_08,WaitPage1,1486578777,5,1,False
1,1,rcdcnycy,665,hotellingmarkup_2p_100t_08,task,1486578784,7,1,False
1,1,rcdcnycy,666,hotellingmarkup_2p_100t_08,WaitPage,1486578785,1,1,False
1,1,rcdcnycy,671,hotellingmarkup_2p_100t_08,task,1486578792,7,2,False
1,1,rcdcnycy,672,hotellingmarkup_2p_100t_08,WaitPage,1486578792,0,2,False
1,1,rcdcnycy,677,hotellingmarkup_2p_100t_08,task,1486578800,8,3,False
1,1,rcdcnycy,678,hotellingmarkup_2p_100t_08,WaitPage,1486578800,0,3,False
1,1,rcdcnycy,683,hotellingmarkup_2p_100t_08,task,1486578807,7,4,False
1,1,rcdcnycy,684,hotellingmarkup_2p_100t_08,WaitPage,1486578808,1,4,False
1,1,rcdcnycy,689,hotellingmarkup_2p_100t_08,task,1486578815,7,5,False
1,1,rcdcnycy,690,hotellingmarkup_2p_100t_08,WaitPage,1486578815,0,5,False
1,1,rcdcnycy,695,hotellingmarkup_2p_100t_08,task,1486578822,7,6,False
1,1,rcdcnycy,696,hotellingmarkup_2p_100t_08,WaitPage,1486578823,1,6,False
1,1,rcdcnycy,701,hotellingmarkup_2p_100t_08,task,1486578830,7,7,False
1,1,rcdcnycy,702,hotellingmarkup_2p_100t_08,WaitPage,1486578830,0,7,False
1,1,rcdcnycy,707,hotellingmarkup_2p_100t_08,task,1486578838,8,8,False
1,1,rcdcnycy,708,hotellingmarkup_2p_100t_08,WaitPage,1486578838,0,8,False
1,1,rcdcnycy,713,hotellingmarkup_2p_100t_08,task,1486578845,7,9,False
1,1,rcdcnycy,714,hotellingmarkup_2p_100t_08,WaitPage,1486578845,0,9,False
1,1,rcdcnycy,719,hotellingmarkup_2p_100t_08,task,1486578853,8,10,False
1,1,rcdcnycy,720,hotellingmarkup_2p_100t_08,WaitPage,1486578853,0,10,False
1,1,rcdcnycy,725,hotellingmarkup_2p_100t_08,task,1486578860,7,11,False
1,1,rcdcnycy,726,hotellingmarkup_2p_100t_08,WaitPage,1486578861,1,11,False
1,1,rcdcnycy,731,hotellingmarkup_2p_100t_08,task,1486578868,7,12,False
1,1,rcdcnycy,732,hotellingmarkup_2p_100t_08,WaitPage,1486578868,0,12,False
1,1,rcdcnycy,737,hotellingmarkup_2p_100t_08,task,1486578876,8,13,False
1,1,rcdcnycy,738,hotellingmarkup_2p_100t_08,WaitPage,1486578876,0,13,False
1,1,rcdcnycy,743,hotellingmarkup_2p_100t_08,task,1486578883,7,14,False
1,1,rcdcnycy,744,hotellingmarkup_2p_100t_08,WaitPage,1486578883,0,14,False
1,1,rcdcnycy,749,hotellingmarkup_2p_100t_08,task,1486578891,8,15,False
1,1,rcdcnycy,750,hotellingmarkup_2p_100t_08,WaitPage,1486578891,0,15,False
1,1,rcdcnycy,755,hotellingmarkup_2p_100t_08,task,1486578898,7,16,False
1,1,rcdcnycy,756,hotellingmarkup_2p_100t_08,WaitPage,1486578898,0,16,False
1,1,rcdcnycy,761,hotellingmarkup_2p_100t_08,task,1486578906,8,17,False
1,1,rcdcnycy,762,hotellingmarkup_2p_100t_08,WaitPage,1486578906,0,17,False
1,1,rcdcnycy,767,hotellingmarkup_2p_100t_08,task,1486578913,7,18,False
1,1,rcdcnycy,768,hotellingmarkup_2p_100t_08,WaitPage,1486578913,0,18,False
1,1,rcdcnycy,773,hotellingmarkup_2p_100t_08,task,1486578921,8,19,False
1,1,rcdcnycy,774,hotellingmarkup_2p_100t_08,WaitPage,1486578921,0,19,False
1,1,rcdcnycy,779,hotellingmarkup_2p_100t_08,task,1486578928,7,20,False
1,1,rcdcnycy,780,hotellingmarkup_2p_100t_08,WaitPage,1486578929,1,20,False
